"study","IDX","suno","age","gender","education","scircle","vote2012","vote2008","libcons","party","knowledge","SupFirst","Owarm","Ocomp","Swarm","Scomp","ID","Incentive","supportOC","prefOC","matchown","targetS","IDN","EST","exp","length"
2,244,479,32,2,3,80,4,4,5,6,3,0,1.6,4.4,6.8,5.4,0,1,1,7,1,0,0,6,"I oppose Obamacare because I believe the majority of hard working Americans are paying for the medical care of lazy Americans. I believe that it is really a tax and people should not be forced to pay if they don't want health insurance.",236
2,244,480,32,2,3,80,4,4,5,6,3,0,1.6,4.4,6.8,5.4,0,1,1,7,1,1,0,7,"I support Obamacare because health care should be everyone's right whether they can afford it or not. I believe that everyone should have affordable health coverage despite their previos health problems.",203
2,245,481,24,1,2,81,2,2,2,1,3,0,3,3.4,5,4.8,0,0,1,6,5,0,0,5,"It is a job killer that will reduce the amount of people that businesses willhire.",82
2,245,482,24,1,2,81,2,2,2,1,3,0,3,3.4,5,4.8,0,0,1,6,5,1,0,5.4,"Now insurers cannot deny health insurance to people with preexisitng conditions, this was something that was previously allowed. / ",131
2,246,483,63,1,3,0,1,1,7,2,4,0,5.2,6.4,2.4,2.8,0,1,0,1,7,0,0,6,"I oppose Obamacare because I don't believe the government should not be involved in healthcare.  By fining people for not signing up, that would make it almost like a fascist type government take over of a major part of the countrys economy.  This is just a step toward a single payer system where everyone will sooner or later have to go to the government for healthcare and there will be no competition because insurance  companies will have gone out of business.  We are going to be just another 3rd world country like Cuba or Venezualea if this administration keeps going down the path they've been taking us down the past 6 years.",635
2,246,484,63,1,3,0,1,1,7,2,4,0,5.2,6.4,2.4,2.8,0,1,0,1,7,1,0,5,"I believe Obamacare is great because it gives people like me something for free, with hard working Americans with jobs footing the bill.   Much like welfare and food stamps, low income or non working americans can get free money, or in this case, free health care.  Those poor illegal immigrants that sneak into this country will also benefit, because, since they are willing to do jobs that americans don't want to do, our sympathetic government, who really cares about the down and out, will make sure that they and their anchor babies are well taken care of.  What a wonderful country America is!  Oh, and about that statement that was repeatedly made by Obama, that if you like your doctor, you can keep your doctor, that doesn't pertain to the poor people who will qualify for subsidies that working folk will pay for. Let them worry about losing their doctor and paying higher premiums.  Not my problem!",909
2,247,485,23,1,4,63,2,2,2,3,4,0,3.4,3.4,5,5.6,0,1,1,5,2,0,0,2.8,"I think that Obamacare is intervening into people's lives too much.  They shouldn't get to dictate what we do or don't do.  Also, insurance companies have a right to make as much money as they want, this is America. /  / Actually, none of that is true and really I just hate it because it's named after Obama.",309
2,247,486,23,1,4,63,2,2,2,3,4,0,3.4,3.4,5,5.6,0,1,1,5,2,1,0,2.5,"I support Obamacare because it makes people healthier.  There are valid points that it is making, and it works for all of the other countires in the developed nations.",167
2,248,487,31,2,4,60,3,3,4,6,4,0,4.4,5,4,4,0,0,0,1,3,0,0,5,"I oppose ObamaCare because I do not support government involvement in the American health care system. I believe ObamaCare will force me to purchase health insurance that I don't need, will make health care more expensive, and will force me to find another doctor. ",265
2,248,488,31,2,4,60,3,3,4,6,4,0,4.4,5,4,4,0,0,0,1,3,1,0,5,"I support ObamaCare because makes health insurance more accessible to the populace. The health care exchanges have lowered health insurance costs for many and offered options to the previously un-insurable. ",207
2,249,489,24,1,2,70,4,2,1,1,2,0,2.6,4.4,6,4.6,0,0,1,7,1,0,0,5,"I believe that Obamacare would be bad for the country because it would raise insurance rates by forcing Americans to take policies have that cover unnecessary illnesses like prostate cancer for females. I also think that the fact that the president felt the need to lie to the people by saying ""if you like your coverage you can keep it"" validates that. I know this to be true because I've read several articles and heard interviews of people talking about how much their rates have increased.",493
2,249,490,24,1,2,70,4,2,1,1,2,0,2.6,4.4,6,4.6,0,0,1,7,1,1,0,5,"I support Obama care because it would help a lot of uninsured Americans by making healthcare more affordable for low income families. The law would also do away with most useless policies that scammers sell to con the gullible. It would also do away with lifetime caps and keep companies from excluding those with preexisting conditions. Those are all things that would help millions of Americans and although I favor single payer I do think it's plausible that if everyone had the coverage than young and people in good health would cover the difference of those who are ill and it would probably drive down everyone's rates in the long run. It would also do away with people getting so deeply into debt when they get sick and having to wait to go to the ER instead of regularly visiting a doctor.",798
2,250,491,30,1,2,60,4,2,3,3,3,1,2.8,6.2,5.4,4.2,0,1,1,5,4,0,0,5,"I can't see the failure and threat of an industry collapse to be a good thing. While privatized insurance had its flaws, the government in all its flaws does not have the manpower nor the wherewithal to bridge the interim for people who lose insurance. Also, the government gets too big and there's no guarantee that this system will work. While ObamaCare has a nice undertone, the implementation and subsequent enforcement will cause economic ripples for a nationalized healthcare system that isn't the most optimal solution.",526
2,250,492,30,1,2,60,4,2,3,3,3,1,2.8,6.2,5.4,4.2,0,1,1,5,4,1,0,5,"I think it's long overdue. As a developed nation, the cost of our healthcare and the growing number of the uninsured its an inevitability that this country with any amount of common sense should find the compromise to ensure its citizens the basic necessity of healthcare. I support ObamaCare because it makes sense. Because institutions that are developed to promote and maintain the welfare of the people, of the citizens, shouldn't be for profit. ",450
2,251,493,35,1,4,75,1,2,4,6,3,1,4.4,5.6,4.8,3.6,0,0,1,5,3,0,0,5,"I oppose ObamaCare because I don't believe the government should be in the business of forcing me to buy health insurance.  The free market should decide.  When has the government ever done anything that saved money or was a good value?",236
2,251,494,35,1,4,75,1,2,4,6,3,1,4.4,5.6,4.8,3.6,0,0,1,5,3,1,0,6.3,"I support ObamaCare because everyone has a right to healthcare.  If this really is the greatest country in the world, people should have access to affordable healthcare.  One medical misfortune should not bankrupt a person.  ",225
2,252,495,36,1,3,90,2,2,2,1,2,0,2.4,3.2,5.8,5.4,0,0,1,6,1,0,0,4,"I think that the government should stay out of the health care business except for medicare and medicaid.  I think that I shouldn't have to pay for something I don't want.  I don't like the government forcing me to do anything.",227
2,252,496,36,1,3,90,2,2,2,1,2,0,2.4,3.2,5.8,5.4,0,0,1,6,1,1,0,4.5,"Health care costs are out of control and it seems like the only ones who benefit are the insurance companies.  Although the ACA is a compromise and it would have been better to have universal free health care like other civilized countries, the republican opposition has continually tried to repeal the law they passed.  The ACA has allowed thousands of uninsured to get medical help and it is the best option we have right now.",428
2,253,497,26,1,4,11,1,4,4,4,3,0,4.2,6,3.8,3,0,0,0,3,4,0,0,4,"I dont thinkmit it ismfair for me to have to change my insurance so that these dead beats who arent going to pay anything anyway can have insurance. ",149
2,253,498,26,1,4,11,1,4,4,4,3,0,4.2,6,3.8,3,0,0,0,3,4,1,0,5.3,"I think government provided healthcare is a must in order to ensure that even the people who cant afford to pay regularminsurance, can still be treated at a hospital like everyone else.",185
2,254,499,26,1,3,40,2,3,4,6,4,1,4.4,5,4.8,4,0,0,0,3,3,0,0,5,"It's expensive. It's not affordable at all. If you're in any sort of credit card debt and living paycheck to paycheck, you don't really have the spare $100+ a month to spend on healthcare, especially when you don't need it. It violates my constitutional rights by forcing me to sign up for something. This is a free country!",324
2,254,500,26,1,3,40,2,3,4,6,4,1,4.4,5,4.8,4,0,0,0,3,3,1,0,5.6,"Healthcare is something everyone needs in order to live a happy, healthy life. People are stubborn about going to the doctors and that is just foolish. Young adults seem to think that they are invincible and nothing bad will ever happen to them, but that simply isn't the case. You never know when something bad or unfortunate is going to happen - you could get in a car accident today. And the hospital bills will be astronomical...you could ruin the rest of your life by the debt you accrue.",493
2,255,501,31,1,2,57,4,4,4,6,3,1,4.8,4.8,5,4.8,0,1,0,4,4,0,0,4.4,"I believe other options could have been thought of/done. And this isn't the best way to do it. I've reviewed the data and just don't think it works/will work that well.",168
2,255,502,31,1,2,57,4,4,4,6,3,1,4.8,4.8,5,4.8,0,1,0,4,4,1,0,4.1,"I've reveiwed the data and believe that it's a good plan.",57
2,256,503,26,1,3,100,2,2,1,1,2,0,1.2,4.8,7,6,0,1,1,7,1,0,0,3,"Obamacare would make the financial burden rest on the rich. The rich would have to pay for medical care of poor people. This is opposed to my belief that only the strong survive. We should not waste money trying to provide an equal opportunity for everyone to have affordable health care. The only reason the poor can't afford health care is because they are not trying. Obamacare enables them to be lazy and unproductive members of society.",441
2,256,504,26,1,3,100,2,2,1,1,2,0,1.2,4.8,7,6,0,1,1,7,1,1,0,5.8,"Obamacare is an important facet of our society in that it will lower the costs of medical care and make it available to those that typically do not have access to such care. The net benefit well be shared by all people no matter what their social standing is. This is an opportunity to empower those that usually have to avoid medical attention for fear that the costs will be beyond their means to pay.",403
